,price,bedrooms,sqft_living,floors,condition
1377,685000.0,3.0,2810,2.0,3
1378,715000.0,2.0,2160,1.0,3
1379,780000.0,3.0,2520,1.5,3
1380,345000.0,2.0,1180,2.0,3
1381,355000.0,4.0,1810,2.0,3
1382,282000.0,3.0,1680,1.0,3
1383,244000.0,3.0,910,1.0,4
1384,967500.0,3.0,3250,2.0,4
1385,375000.0,3.0,2000,1.0,3
1386,1600000.0,3.0,3790,2.0,3
1387,527500.0,3.0,2310,1.0,3
1388,994000.0,3.0,2510,1.5,5
1389,313000.0,3.0,1320,1.0,5
1390,587000.0,3.0,2370,2.0,3
1391,304000.0,3.0,900,1.0,4
1392,675000.0,3.0,2540,2.0,4
1393,305000.0,4.0,2100,1.0,4
1394,280000.0,3.0,1200,1.0,3
1395,960000.0,5.0,3720,2.0,3
1396,500000.0,3.0,1760,2.0,3
1397,274950.0,3.0,1670,1.0,3
1398,455600.0,3.0,2420,2.0,3
1399,970000.0,5.0,3480,2.0,4
1400,312900.0,4.0,1630,2.0,3
1401,535000.0,4.0,2340,2.0,3
1402,427000.0,2.0,920,1.0,3
1403,405000.0,2.0,910,1.0,3
1404,480000.0,3.0,1150,1.0,3
1405,725000.0,3.0,2500,1.5,3
1406,293000.0,4.0,3250,1.0,3
1407,268000.0,4.0,1930,1.0,4
1408,475000.0,4.0,3400,2.0,3
1409,488000.0,3.0,1590,3.0,3
1410,760000.0,4.0,3330,2.0,3
1411,1710000.0,5.0,4590,2.0,3
1412,754950.0,3.0,2610,2.0,3
1413,263900.0,3.0,1658,2.0,3
1414,460000.0,3.0,1600,2.0,3
1415,399950.0,3.0,1296,3.0,3
1416,370000.0,2.0,1280,2.0,3
1417,1149000.0,4.0,5940,2.0,3
1418,450800.0,4.0,2510,2.0,3
1419,627000.0,3.0,2710,2.0,3
1420,495000.0,3.0,1750,3.0,3
1421,310000.0,3.0,1430,1.5,4
1422,550000.0,4.0,1660,1.0,1
1423,215000.0,2.0,1320,1.0,4
1424,799000.0,4.0,2580,2.0,3
1425,630000.0,4.0,2740,2.0,3
1426,267000.0,3.0,2495,2.0,3
1427,900000.0,6.0,2300,1.5,4
1428,365000.0,3.0,1300,1.0,3
1429,544500.0,4.0,2230,1.0,5
1430,599000.0,4.0,2020,1.0,3
1431,815000.0,4.0,2000,2.0,3
1432,254000.0,2.0,1060,1.0,4
1433,740000.0,2.0,2080,1.0,5
1434,225000.0,3.0,2030,1.0,4
1435,925000.0,3.0,2690,2.0,5
1436,1285000.0,4.0,3240,1.0,3
1437,537000.0,3.0,1550,2.0,5
1438,335000.0,4.0,1480,1.0,5
1439,840000.0,4.0,3040,2.0,3
1440,224000.0,3.0,1560,1.0,4
1441,395000.0,3.0,2250,2.0,3
1442,450000.0,3.0,1100,1.0,3
1443,681000.0,3.0,1700,1.5,3
1444,898000.0,5.0,2680,1.0,4
1445,370000.0,3.0,800,1.0,4
1446,429000.0,2.0,1350,1.0,3
1447,150000.0,3.0,820,1.5,3
1448,555000.0,3.0,3160,2.0,3
1449,326000.0,3.0,1720,1.0,4
1450,225000.0,3.0,1680,2.0,3
1451,245100.0,3.0,1300,1.0,3
1452,665000.0,3.0,2190,2.0,3
1453,535000.0,3.0,1720,2.0,3
1454,305000.0,3.0,1160,1.0,3
1455,999000.0,7.0,3150,1.0,3
1456,215000.0,3.0,1210,1.0,4
1457,432500.0,3.0,1980,1.0,3
1458,655000.0,4.0,2990,2.0,3
1459,266200.0,3.0,1430,1.0,4
1460,244615.0,3.0,2060,2.0,3
1461,460000.0,4.0,2230,2.0,3
1462,370000.0,4.0,3090,2.0,3
1463,465000.0,6.0,4250,1.0,3
1464,1175000.0,3.0,1970,1.0,3
1465,189000.0,2.0,1700,1.0,5
1466,820000.0,3.0,2510,2.0,3
1467,968000.0,6.0,3610,1.0,5
1468,1400000.0,4.0,2980,2.0,3
1469,438750.0,3.0,1610,1.0,4
1470,1210000.0,4.0,3650,2.0,4
1471,600000.0,4.0,2510,1.0,3
1472,589000.0,3.0,1110,1.5,5
1473,590000.0,3.0,1650,2.0,4
1474,479900.0,3.0,1980,1.0,3
1475,210000.0,2.0,880,2.0,3
1476,745000.0,3.0,1490,1.0,4
1477,840500.0,3.0,2520,1.5,4
1478,420000.0,3.0,1820,1.0,3
1479,565000.0,7.0,4140,1.0,3
1480,840000.0,4.0,3420,2.0,3
1481,681716.0,4.0,3150,2.0,3
1482,600000.0,3.0,1580,1.0,3
1483,380000.0,3.0,1660,1.0,3
1484,168500.0,3.0,1100,1.0,3
1485,355000.0,2.0,1270,1.0,4
1486,277000.0,4.0,1450,1.0,3
1487,236000.0,4.0,1830,1.0,4
1488,270000.0,3.0,1300,1.0,4
1489,700000.0,2.0,2320,1.5,3
1490,425000.0,4.0,1680,1.0,4
1491,635000.0,3.0,2300,1.5,4
1492,510250.0,3.0,1400,1.0,3
1493,960000.0,4.0,2410,2.0,5
1494,254000.0,3.0,1480,1.0,4
1495,299000.0,3.0,1390,1.5,4
1496,175000.0,2.0,830,1.0,3
1497,157500.0,2.0,740,1.0,3
1498,580000.0,5.0,1940,1.0,5
1499,124740.0,3.0,1340,1.0,4
1500,1970000.0,8.0,4440,2.0,5
1501,285000.0,2.0,800,1.0,3
1502,242000.0,3.0,1310,1.0,3
1503,840000.0,4.0,2330,2.0,5
1504,474800.0,2.0,1400,3.0,3
1505,490000.0,4.0,2360,2.0,3
1506,465000.0,3.0,1840,2.0,3
1507,515000.0,4.0,2680,2.0,3
1508,430000.0,3.0,3890,1.0,3
1509,253400.0,3.0,1400,1.0,5
1510,355000.0,3.0,2400,1.0,3
1511,740000.0,4.0,2920,2.0,4
1512,186950.0,2.0,1390,2.0,3
1513,306000.0,3.0,1680,2.0,3
1514,510000.0,4.0,2040,1.0,4
1515,345000.0,2.0,1080,1.0,3
1516,875000.0,3.0,2280,1.0,5
1517,700000.0,4.0,4490,2.0,3
1518,1400000.0,4.0,4700,1.0,3
1519,499950.0,4.0,2798,2.0,3
1520,739000.0,3.0,2810,2.0,3
1521,363000.0,4.0,3753,2.0,3
1522,782000.0,4.0,3910,2.0,3
1523,325000.0,2.0,1050,2.0,3
1524,485000.0,4.0,1600,1.5,4
1525,452000.0,4.0,2590,1.0,4
1526,264950.0,4.0,1720,1.0,4
1527,472000.0,6.0,4410,1.0,4
1528,267500.0,3.0,1590,1.0,3
1529,565000.0,4.0,2440,2.0,3
1530,535000.0,3.0,1360,3.0,3
1531,389000.0,2.0,910,1.0,3
1532,400000.0,4.0,1390,1.0,3
1533,264000.0,3.0,1470,1.0,4
1534,690000.0,4.0,2920,2.0,4
1535,412000.0,3.0,1950,1.0,4
1536,695000.0,3.0,2390,2.0,3
1537,246500.0,3.0,1270,1.0,4
1538,230000.0,2.0,950,1.0,3
1539,302000.0,2.0,900,1.0,5
1540,820000.0,4.0,2280,1.5,3
1541,145000.0,3.0,1010,1.0,3
1542,436500.0,2.0,1260,1.0,3
1543,2453500.0,4.0,4730,1.5,5
1544,672000.0,3.0,2620,2.0,3
1545,680000.0,3.0,2330,1.5,5
1546,750500.0,5.0,2170,1.5,4
1547,550000.0,5.0,2450,1.0,4
1548,266500.0,4.0,1880,1.0,4
1549,619000.0,4.0,2300,1.5,5
1550,405000.0,3.0,1240,1.0,3
1551,300000.0,2.0,820,1.0,4
1552,231000.0,4.0,1530,2.0,3
1553,790000.0,5.0,2900,1.0,4
1554,400000.0,4.0,1240,1.0,3
1555,950000.0,4.0,4140,2.0,3
1556,450000.0,4.0,2240,1.0,5
1557,595000.0,3.0,1480,1.0,4
1558,332000.0,3.0,2270,1.0,3
1559,155000.0,3.0,1250,1.0,2
1560,400000.0,5.0,1930,1.0,4
1561,349000.0,4.0,1700,1.0,5
1562,529000.0,3.0,1590,1.0,3
1563,405000.0,5.0,1880,1.0,3
1564,635200.0,4.0,1640,1.0,5
1565,540000.0,3.0,2600,1.0,4
1566,402000.0,2.0,710,2.0,4
1567,3100000.0,6.0,6980,3.0,4
1568,329932.0,3.0,1460,1.0,3
1569,300000.0,3.0,2080,2.0,3
1570,525000.0,5.0,2630,2.0,3
1571,2750000.0,4.0,4430,2.0,3
1572,602500.0,4.0,2760,2.0,3
1573,400000.0,4.0,1670,1.0,3
1574,445000.0,4.0,1990,1.5,4
1575,525000.0,3.0,2600,1.5,3
1576,395000.0,2.0,1320,1.5,4
1577,510000.0,3.0,2240,2.0,3
1578,723000.0,4.0,1960,1.0,4
1579,503000.0,3.0,2590,2.0,3
1580,672500.0,4.0,2620,2.0,3
1581,860000.0,3.0,2770,2.0,3
1582,475300.0,3.0,2110,1.0,5
1583,295000.0,4.0,2290,2.0,3
1584,1425000.0,4.0,4960,2.5,3
1585,250000.0,2.0,1110,1.0,3
1586,658000.0,4.0,3310,2.0,3
1587,83000.0,2.0,900,1.0,3
1588,685000.0,3.0,1940,1.0,4
1589,210000.0,3.0,1590,2.0,3
1590,650880.0,3.0,2930,2.0,3
1591,350000.0,4.0,2040,2.0,3
1592,305000.0,2.0,1000,3.0,3
1593,645000.0,3.0,1730,2.0,3
1594,385000.0,3.0,1220,1.0,3
1595,860000.0,3.0,3060,2.0,3
1596,395000.0,4.0,2910,2.0,3
1597,260000.0,3.0,1050,1.0,3
1598,196440.0,3.0,1560,1.0,3
1599,425000.0,3.0,1680,1.0,4
1600,2400000.0,4.0,4140,1.0,3
1601,369000.0,3.0,1550,1.0,3
1602,1385000.0,6.0,5700,1.0,4
1603,349900.0,3.0,2200,2.0,3
1604,650000.0,2.0,1740,2.0,3
1605,299950.0,3.0,1210,1.0,3
1606,625000.0,4.0,4240,2.0,3
1607,190000.0,3.0,1590,1.0,3
1608,715000.0,4.0,3420,1.0,5
1609,659000.0,4.0,3190,1.0,5
1610,490000.0,3.0,1920,1.0,4
1611,415000.0,2.0,1340,1.0,3
1612,750000.0,3.0,1700,1.0,3
1613,700000.0,4.0,2310,1.5,3
1614,425000.0,3.0,1510,1.0,3
1615,642000.0,3.0,2670,1.0,3
1616,655000.0,4.0,2060,1.0,3
1617,1365000.0,3.0,2090,1.5,4
1618,458000.0,5.0,3090,1.0,3
1619,330000.0,2.0,1240,2.0,3
1620,384950.0,3.0,1860,2.0,3
1621,560000.0,3.0,2000,1.0,3
1622,950000.0,4.0,2500,1.0,4
1623,465000.0,4.0,1820,1.0,5
1624,425000.0,3.0,1820,1.0,3
1625,315000.0,3.0,1060,1.0,3
1626,530000.0,3.0,1950,2.0,3
1627,399000.0,2.0,940,1.0,4
1628,168000.0,2.0,1220,1.5,4
1629,1886700.0,5.0,4180,2.0,3
1630,374000.0,3.0,1200,1.0,4
1631,740000.0,5.0,3990,2.0,3
1632,280000.0,2.0,1880,1.0,3
1633,322000.0,4.0,2280,2.0,3
1634,459900.0,3.0,2580,1.0,4
1635,750000.0,4.0,2600,1.0,3
1636,1256500.0,4.0,3150,2.0,4
1637,3710000.0,4.0,5550,2.0,4
1638,427000.0,5.0,2220,1.0,3
1639,800000.0,2.0,1730,2.0,4
1640,735000.0,4.0,2840,1.5,4
1641,642000.0,4.0,2560,2.0,3
1642,240000.0,3.0,1330,1.0,4
1643,645500.0,2.0,1890,1.5,4
1644,840000.0,7.0,4290,1.5,5
1645,475000.0,2.0,1540,2.0,3
1646,568000.0,4.0,2340,1.0,4
1647,325000.0,3.0,2180,1.0,4
1648,825500.0,3.0,2780,2.0,3
1649,499431.0,4.0,2620,2.0,3
1650,919204.0,4.0,3760,2.0,3
1651,545000.0,4.0,2720,2.0,3
1652,660000.0,3.0,2675,2.0,3
1653,538888.0,5.0,2080,2.0,3
1654,693000.0,3.0,2460,2.0,3
1655,289950.0,3.0,1960,2.0,3
1656,587000.0,4.0,2550,2.0,3
1657,615000.0,3.0,1760,3.0,3
1658,459000.0,3.0,1620,1.0,4
1659,243000.0,3.0,1790,1.0,3
1660,1505000.0,4.0,3480,2.0,3
1661,660000.0,4.0,2780,2.0,4
1662,1595000.0,5.0,3640,2.0,3
1663,250000.0,1.0,750,1.0,3
1664,315000.0,3.0,960,1.0,3
1665,404000.0,3.0,2030,1.0,3
1666,559900.0,3.0,2930,1.0,3
1667,285000.0,2.0,1380,2.0,3
1668,500000.0,3.0,1720,1.0,5
1669,380000.0,2.0,1210,1.0,3
1670,469000.0,3.0,950,1.5,5
1671,405000.0,2.0,1710,2.0,3
1672,439900.0,2.0,1410,1.5,5
1673,525000.0,4.0,2910,2.0,3
1674,580000.0,4.0,2220,2.0,3
1675,1250000.0,5.0,3160,2.0,5
1676,275000.0,3.0,1380,1.0,3
1677,629000.0,3.0,1760,1.0,5
1678,395000.0,1.0,730,1.0,3
1679,965000.0,4.0,2460,2.0,5
1680,820000.0,3.0,2160,1.0,4
1681,661000.0,4.0,1990,1.5,4
1682,789000.0,3.0,3740,2.0,3
1683,668500.0,4.0,2710,2.0,3
1684,350000.0,3.0,2680,2.0,3
1685,250000.0,4.0,1850,1.0,4
1686,725995.0,4.0,3190,2.0,3
1687,1000000.0,3.0,2730,2.0,3
1688,686000.0,3.0,1840,2.0,5
1689,665000.0,4.0,2720,2.0,3
1690,1965221.0,4.0,4370,2.0,3
1691,653000.0,3.0,2290,2.0,3
1692,430000.0,2.0,990,1.0,3
1693,305000.0,2.0,1140,2.0,3
1694,809000.0,4.0,1840,2.0,4
1695,440150.0,2.0,1110,1.0,5
1696,615000.0,4.0,2150,2.0,4
1697,1035000.0,3.0,2230,2.0,3
1698,455000.0,2.0,1170,1.0,4
1699,635000.0,3.0,1960,1.0,4
1700,675000.0,3.0,2610,2.0,3
1701,316000.0,3.0,2130,1.0,3
1702,955000.0,3.0,3020,2.0,3
1703,985000.0,3.0,1670,2.0,5
1704,465500.0,3.0,1890,1.0,3
1705,305000.0,3.0,950,1.0,3
1706,645000.0,4.0,2430,1.0,5
1707,730000.0,4.0,2360,1.0,5
1708,366000.0,3.0,1510,1.0,3
1709,290000.0,3.0,2080,2.0,3
1710,472500.0,3.0,1750,1.0,3
1711,550000.0,3.0,1810,1.5,3
1712,410000.0,4.0,1790,1.0,4
1713,440000.0,4.0,2340,1.0,3
1714,535000.0,3.0,1690,2.0,3
1715,300000.0,4.0,2070,2.0,3
1716,432500.0,3.0,2240,2.0,3
1717,870000.0,4.0,4500,2.0,3
1718,492000.0,3.0,2770,1.0,4
1719,199950.0,3.0,1010,1.0,3
1720,439800.0,3.0,1120,1.0,5
1721,320000.0,5.0,3020,1.0,4
1722,687000.0,4.0,4400,2.0,4
1723,345000.0,3.0,1990,1.0,3
1724,274950.0,3.0,1450,1.0,3
1725,270000.0,4.0,1920,2.0,3
1726,342000.0,2.0,1175,2.0,3
1727,327000.0,3.0,1320,1.0,3
1728,610000.0,5.0,3990,1.0,4
1729,455000.0,2.0,1140,1.0,3
1730,540000.0,4.0,1720,1.5,4
1731,411000.0,4.0,2150,1.0,5
1732,544000.0,3.0,1790,1.5,3
1733,802000.0,2.0,2210,1.0,3
1734,568500.0,3.0,2180,1.0,4
1735,391000.0,3.0,1410,2.0,3
1736,298000.0,3.0,1950,2.0,3
1737,400000.0,3.0,1495,3.0,3
1738,425000.0,3.0,1660,1.0,3
1739,328500.0,3.0,1950,2.0,4
1740,650000.0,5.0,2550,1.5,5
1741,850000.0,3.0,1370,1.0,5
1742,930000.0,4.0,2200,2.0,5
1743,530000.0,3.0,1250,1.5,5
1744,495000.0,4.0,2220,1.0,4
1745,500000.0,3.0,1620,1.0,5
1746,325000.0,3.0,2250,1.0,3
1747,365000.0,3.0,1720,2.0,4
1748,471000.0,4.0,3030,2.0,3
1749,223000.0,3.0,1030,1.0,3
1750,503000.0,3.0,2190,2.0,3
1751,230000.0,3.0,1440,1.0,4
1752,550000.0,4.0,2170,1.0,3
1753,1100000.0,4.0,2930,1.5,5
1754,193000.0,3.0,1180,1.0,3
1755,590000.0,4.0,2360,2.0,4
1756,712500.0,3.0,1660,1.0,4
1757,689800.0,3.0,2390,1.0,5
1758,430000.0,3.0,1360,1.5,4
1759,785200.0,3.0,1840,1.5,5
1760,474900.0,3.0,1800,1.0,4
1761,1070000.0,4.0,4130,2.0,3
1762,435000.0,3.0,2220,1.0,3
1763,941500.0,5.0,3490,2.0,3
1764,312000.0,4.0,1830,2.0,3
1765,835000.0,4.0,1550,1.5,3
1766,713250.0,3.0,2050,1.0,4
1767,440000.0,2.0,1230,1.0,3
1768,580135.0,4.0,3150,2.0,3
1769,575000.0,3.0,3800,1.0,4
1770,613000.0,3.0,1350,2.0,3
1771,235000.0,3.0,1530,1.0,4
1772,660000.0,3.0,2290,3.0,4
1773,280000.0,2.0,1480,1.0,4
1774,268000.0,3.0,1970,1.0,4
1775,235000.0,2.0,720,1.0,4
1776,390000.0,3.0,1080,1.0,5
1777,654950.0,4.0,2790,2.0,3
1778,449500.0,5.0,2040,1.0,4
1779,150000.0,3.0,1320,1.0,3
1780,440000.0,3.0,1680,2.0,4
1781,710000.0,3.0,2140,1.0,4
1782,420000.0,3.0,1660,1.0,3
1783,312000.0,3.0,1540,1.0,5
1784,320000.0,3.0,1880,1.0,5
1785,235000.0,3.0,1250,1.0,4
1786,437000.0,5.0,2120,1.5,3
1787,545000.0,3.0,1810,1.5,4
1788,640000.0,3.0,2370,2.0,3
1789,432000.0,3.0,1970,2.0,4
1790,548000.0,3.0,2110,2.0,3
1791,830000.0,3.0,2080,1.5,3
1792,875000.0,4.0,3720,1.0,5
1793,409950.0,2.0,1370,1.0,5
1794,695000.0,4.0,2961,2.0,3
1795,562100.0,3.0,2090,2.0,3
1796,475000.0,3.0,2600,2.0,3
1797,425000.0,3.0,1870,1.0,3
1798,600000.0,4.0,2620,2.0,3
1799,770000.0,3.0,2430,2.0,3
1800,239000.0,3.0,1340,1.0,4
1801,295000.0,2.0,1170,1.0,3
1802,560000.0,3.0,2000,1.0,5
1803,613000.0,5.0,2070,1.0,4
1804,960000.0,4.0,4590,2.0,3
1805,847000.0,5.0,2550,2.5,4
1806,206000.0,3.0,1060,1.0,4
1807,253000.0,2.0,1220,1.0,5
1808,430000.0,4.0,1790,1.0,4
1809,605000.0,3.0,2060,1.0,4
1810,425000.0,2.0,1140,3.0,3
1811,720000.0,4.0,2870,2.0,4
1812,375900.0,6.0,2550,1.0,4
1813,1298000.0,4.0,2790,1.5,5
1814,210000.0,3.0,1110,1.0,3
1815,234000.0,2.0,940,1.0,4
1816,285000.0,3.0,2880,1.0,3
1817,400000.0,3.0,1200,1.0,4
1818,718000.0,3.0,1030,1.0,5
1819,174500.0,2.0,1240,2.0,3
1820,222400.0,3.0,1200,1.0,3
1821,402500.0,3.0,2780,2.0,3
1822,250000.0,3.0,1765,2.0,3
1823,600000.0,4.0,1960,1.0,4
1824,930000.0,2.0,2680,1.0,3
1825,272500.0,3.0,1410,1.0,4
1826,363990.0,4.0,2240,2.0,3
1827,575000.0,4.0,3120,2.0,3
1828,400000.0,3.0,1450,2.0,3
1829,427874.0,3.0,2340,2.0,3
1830,309000.0,5.0,2481,2.0,3
1831,320000.0,3.0,1530,2.0,3
1832,390000.0,3.0,1250,1.0,5
1833,299000.0,1.0,560,1.0,3
1834,375000.0,4.0,2200,1.0,5
1835,240500.0,3.0,1460,1.0,3
1836,320000.0,3.0,1650,1.0,5
1837,1270000.0,5.0,3200,1.0,3
1838,658588.0,3.0,2560,2.0,3
1839,270000.0,3.0,2080,1.5,3
1840,327500.0,3.0,1070,1.0,3
1841,340000.0,3.0,2190,2.0,4
1842,200000.0,3.0,2060,1.5,3
1843,1025000.0,3.0,2640,1.0,4
1844,275000.0,3.0,1720,1.0,3
1845,1126000.0,5.0,3880,2.0,4
1846,280000.0,2.0,960,1.0,3
1847,485000.0,3.0,2340,1.0,3
1848,1901000.0,3.0,2660,2.0,3
1849,865000.0,3.0,2090,2.0,3
1850,532000.0,3.0,1820,2.0,3
1851,364950.0,4.0,2310,2.0,3
1852,212500.0,3.0,920,1.0,4
1853,135000.0,1.0,790,1.0,3
1854,437000.0,2.0,1500,1.0,4
1855,390000.0,3.0,1240,1.0,4
1856,760000.0,4.0,2730,2.0,3
1857,119500.0,3.0,1170,1.0,2
1858,2400000.0,5.0,3410,2.0,3
1859,837500.0,4.0,2700,2.0,4
1860,327500.0,4.0,1650,1.0,3
1861,175000.0,2.0,670,1.0,3
1862,289950.0,3.0,1670,1.0,3
1863,400000.0,3.0,1530,1.0,3
1864,219950.0,3.0,1500,1.0,3
1865,161700.0,4.0,1720,1.0,3
1866,500000.0,5.0,2920,2.0,3
1867,465000.0,3.0,910,1.0,3
1868,540000.0,3.0,1050,1.0,4
1869,525000.0,3.0,1540,1.0,3
1870,324950.0,3.0,1210,1.0,3
1871,565000.0,5.0,2650,1.0,3
1872,760500.0,3.0,1990,1.0,5
1873,1100000.0,5.0,2660,1.0,5
1874,603500.0,4.0,4060,1.0,3
1875,453500.0,5.0,2300,1.0,5
1876,583000.0,6.0,2630,1.0,4
1877,275000.0,2.0,770,1.0,5
1878,875000.0,4.0,3790,2.0,3
1879,335000.0,4.0,2540,1.0,4
1880,646000.0,4.0,2500,1.0,4
1881,392500.0,4.0,2150,2.0,3
1882,785000.0,3.0,1670,1.0,5
1883,470000.0,3.0,1800,1.0,3
1884,560000.0,3.0,2070,2.0,3
1885,519000.0,2.0,830,1.0,4
1886,746000.0,3.0,2370,1.0,4
1887,317000.0,3.0,1010,1.0,3
1888,371000.0,3.0,1420,1.0,3
1889,250000.0,4.0,2120,1.5,4
1890,532000.0,4.0,2020,1.0,4
1891,499950.0,3.0,1520,2.0,3
1892,375000.0,2.0,820,1.0,4
1893,640000.0,3.0,1690,2.5,3
1894,400000.0,3.0,2260,1.0,3
1895,572000.0,3.0,1830,1.0,4
1896,310000.0,3.0,1350,1.0,3
1897,989000.0,5.0,3280,2.0,3
1898,685000.0,4.0,2770,2.0,4
1899,907500.0,4.0,2770,2.0,4
1900,427500.0,4.0,2460,2.0,3
1901,860000.0,3.0,4720,2.0,3
1902,365000.0,2.0,1250,1.0,4
1903,250500.0,3.0,1710,2.0,4
1904,411715.0,3.0,1840,1.0,5
1905,415000.0,4.0,2000,2.0,3
1906,129000.0,1.0,650,1.0,4
1907,489000.0,3.0,1020,1.0,3
1908,170000.0,2.0,1500,1.0,3
1909,418500.0,3.0,2060,2.0,3
1910,261000.0,3.0,1810,1.0,3
1911,2005000.0,6.0,3810,1.0,5
1912,355000.0,2.0,1650,1.0,4
1913,742000.0,3.0,1540,3.0,3
1914,399950.0,3.0,2080,1.0,3
1915,791000.0,3.0,2430,2.0,3
1916,190000.0,5.0,1750,1.0,4
1917,229500.0,3.0,1770,1.0,4
1918,539000.0,3.0,1710,2.0,3
1919,549000.0,4.0,2740,2.0,3
1920,545000.0,5.0,2730,1.0,5
1921,285000.0,3.0,2437,2.0,3
1922,648000.0,4.0,3290,2.0,3
1923,610000.0,4.0,2910,2.0,3
1924,767450.0,3.0,1630,1.0,3
1925,765000.0,4.0,4410,2.0,3
1926,586500.0,3.0,1780,3.0,3
1927,520000.0,3.0,1540,2.0,3
1928,455000.0,3.0,1420,3.0,3
1929,653000.0,3.0,2680,1.0,4
1930,279950.0,3.0,1750,1.0,3
1931,449950.0,3.0,2170,2.0,3
1932,565000.0,3.0,2390,1.0,5
1933,620000.0,4.0,2400,1.5,4
1934,269000.0,3.0,1690,1.0,3
1935,875000.0,3.0,3250,2.0,3
1936,630000.0,4.0,4610,1.0,4
1937,425000.0,4.0,2440,2.0,4
1938,647500.0,3.0,1290,1.0,5
1939,450000.0,4.0,2000,1.5,3
1940,440000.0,3.0,1050,1.0,3
1941,445000.0,4.0,2340,2.0,3
1942,530000.0,4.0,2210,2.0,4
1943,875000.0,5.0,2920,2.0,3
1944,685000.0,3.0,3150,2.0,4
1945,798000.0,3.0,3590,2.0,3
1946,297500.0,4.0,1910,2.0,3
1947,749950.0,4.0,3110,2.0,4
1948,495000.0,5.0,2440,1.0,3
1949,540000.0,4.0,1330,1.5,3
1950,395000.0,3.0,1460,1.0,4
1951,1300000.0,6.0,3902,3.0,4
1952,1075000.0,5.0,5180,2.0,3
1953,214100.0,2.0,1150,2.0,3
1954,210000.0,4.0,1920,1.0,3
1955,499500.0,3.0,2520,1.5,3
1956,546000.0,2.0,970,1.0,3
1957,292000.0,5.0,2490,1.0,4
1958,289000.0,3.0,1680,1.0,3
1959,240000.0,3.0,1150,1.0,4
1960,395000.0,4.0,1980,1.0,4
1961,795000.0,4.0,2070,1.0,4
1962,955000.0,4.0,5660,2.0,3
1963,725000.0,4.0,2420,1.0,3
1964,335000.0,4.0,2610,2.0,3
1965,492000.0,4.0,2810,2.0,4
1966,250000.0,3.0,1510,1.0,2
1967,700000.0,3.0,1910,1.0,3
1968,545000.0,3.0,1700,1.5,5
1969,555000.0,4.0,2020,1.0,4
1970,640000.0,3.0,2340,1.0,5
1971,390000.0,3.0,1463,3.0,3
1972,466500.0,3.0,1430,1.0,3
1973,372500.0,3.0,1180,1.0,3
1974,1800000.0,5.0,4400,2.0,3
1975,255000.0,3.0,1610,2.0,3
1976,466800.0,3.0,1480,2.0,3
1977,749000.0,3.0,2670,2.0,3
1978,610000.0,4.0,1830,2.0,3
1979,356000.0,2.0,920,1.0,4
1980,165000.0,3.0,1150,1.0,4
1981,229000.0,2.0,1190,1.0,3
1982,530000.0,4.0,4160,2.0,3
1983,499950.0,3.0,2370,2.0,3
1984,619000.0,4.0,1660,1.5,3
1985,547000.0,3.0,1480,1.0,4
1986,359800.0,4.0,2390,2.0,3
1987,499000.0,3.0,1690,2.0,3
1988,189000.0,3.0,1010,1.0,3
1989,799000.0,4.0,3500,2.0,3
1990,257000.0,4.0,2330,1.0,3
1991,270000.0,3.0,1890,1.0,3
1992,453500.0,4.0,2000,1.0,3
1993,237000.0,3.0,1130,1.0,3
1994,456000.0,4.0,1670,1.0,5
1995,355500.0,3.0,2600,2.0,3
1996,299950.0,4.0,1560,1.0,4
1997,335000.0,3.0,1170,1.0,3
1998,268500.0,4.0,2100,2.0,3
1999,385000.0,3.0,1710,1.0,3
2000,376000.0,4.0,2420,2.0,3
2001,605004.0,4.0,1370,2.0,3
2002,886000.0,4.0,2660,1.5,4
2003,560000.0,4.0,2260,2.0,3
2004,343000.0,4.0,2070,2.0,3
2005,1415000.0,4.0,4670,2.0,3
2006,270000.0,3.0,1500,1.0,4
2007,411605.0,4.0,2658,2.0,3
2008,550000.0,4.0,2700,2.0,3
2009,465000.0,3.0,1530,2.0,3
2010,584000.0,3.0,1480,2.0,3
2011,275000.0,3.0,1390,2.0,3
2012,324500.0,3.0,1660,2.0,3
2013,700000.0,3.0,2050,2.0,3
2014,385200.0,4.0,1550,1.5,3
2015,270000.0,4.0,1900,1.0,4
2016,735000.0,4.0,2820,2.0,3
2017,389250.0,2.0,1490,1.0,3
2018,315000.0,3.0,1750,1.0,3
2019,545000.0,4.0,2040,2.0,3
2020,550000.0,3.0,1900,1.5,3
2021,415000.0,3.0,1910,1.0,3
2022,387500.0,3.0,1560,1.0,4
2023,432000.0,3.0,1470,1.0,4
2024,402000.0,3.0,2700,1.0,4
2025,1035000.0,4.0,3450,2.0,4
2026,294700.0,3.0,1970,1.0,4
2027,744000.0,3.0,2670,2.0,3
2028,715000.0,3.0,2550,2.0,3
2029,500000.0,4.0,1720,1.5,4
2030,1300000.0,4.0,4270,2.0,3
2031,1150000.0,3.0,2170,1.0,3
2032,650000.0,4.0,2840,2.0,3
2033,435000.0,4.0,3270,2.0,4
2034,510000.0,3.0,1480,1.0,3
2035,525000.0,5.0,2440,1.0,4
2036,920000.0,4.0,2880,1.5,5
2037,200000.0,2.0,1730,1.0,3
2038,435000.0,2.0,1260,1.5,5
2039,809950.0,4.0,2230,1.5,5
2040,1370000.0,2.0,2460,1.5,4
2041,455000.0,4.0,2050,1.0,4
